1293	Sap_SHI24020-RA
1294	Sap_SHI09404-RA
1295	Sap_SHI21307-RA
1296	Sap_SHI28252-RA
1297	Sap_SHI00741-RA
13	Sap_SHI05687-RA
130	Sap_SHI00147-RA
1300	Sap_SHI31089-RA
1301	Sap_SHI08011-RA
1302	Sap_SHI07491-RA
1302	Sap_SHI07493-RA
1302	Sap_SHI07496-RA
1304	Sap_SHI45061-RA
1308	Sap_SHI10879-RA
131	Sap_SHI40067-RA
131	Sap_SHI40097-RA
131	Sap_SHI20145-RA
1310	Sap_SHI00452-RA
1310	Sap_SHI01765-RA
1310	Sap_SHI31594-RA
1310	Sap_SHI36601-RA
1310	Sap_SHI15242-RA
1310	Sap_SHI22414-RA
1310	Sap_SHI22413-RA
1310	Sap_SHI37073-RA
1310	Sap_SHI43343-RA
1310	Sap_SHI15429-RA
1310	Sap_SHI15023-RA
1310	Sap_SHI15430-RA
1310	Sap_SHI32253-RA
1310	Sap_SHI36599-RA
1310	Sap_SHI32255-RA
1310	Sap_SHI47506-RA
1312	Sap_SHI30573-RA
1312	Sap_SHI30570-RA
1312	Sap_SHI47266-RA
1313	Sap_SHI05484-RA
1313	Sap_SHI05474-RA
1314	Sap_SHI20932-RA
1314	Sap_SHI20937-RA
1316	Sap_SHI01742-RA
1316	Sap_SHI01741-RA
1318	Sap_SHI21555-RA
1321	Sap_SHI05548-RA
1323	Sap_SHI23866-RA
1323	Sap_SHI23862-RA
1324	Sap_SHI25359-RA
1325	Sap_SHI20092-RA
1326	Sap_SHI17923-RA
1327	Sap_SHI18278-RA
1328	Sap_SHI11501-RA
1329	Sap_SHI12444-RA
1330	Sap_SHI11191-RA
1331	Sap_SHI12639-RA
1333	Sap_SHI01633-RA
1337	Sap_SHI02869-RA
1340	Sap_SHI19067-RA
1341	Sap_SHI29473-RA
1342	Sap_SHI31110-RA
1343	Sap_SHI06126-RA
1344	Sap_SHI21576-RA
1345	Sap_SHI30547-RA
1349	Sap_SHI06573-RA
1349	Sap_SHI06574-RA
1349	Sap_SHI07660-RA
135	Sap_SHI06641-RA
1350	Sap_SHI18989-RA
1351	Sap_SHI07940-RA
1351	Sap_SHI07937-RA
1351	Sap_SHI07938-RA
1352	Sap_SHI17045-RA
1353	Sap_SHI00127-RA
1354	Sap_SHI18061-RA
1357	Sap_SHI00084-RA
1358	Sap_SHI12817-RA
1360	Sap_SHI43202-RA
1361	Sap_SHI06541-RA
1363	Sap_SHI10104-RA
1365	Sap_SHI02837-RA
1366	Sap_SHI23832-RA
1366	Sap_SHI40524-RA
1367	Sap_SHI00666-RA
1368	Sap_SHI00566-RA
1368	Sap_SHI00565-RA
1369	Sap_SHI06459-RA
1371	Sap_SHI11001-RA
1373	Sap_SHI16032-RA
1374	Sap_SHI15454-RA
1375	Sap_SHI02861-RA
1376	Sap_SHI10149-RA
1377	Sap_SHI31429-RA
1378	Sap_SHI18737-RA
1379	Sap_SHI50556-RA
138	Sap_SHI18877-RA
138	Sap_SHI28020-RA
138	Sap_SHI28023-RA
138	Sap_SHI27891-RA
138	Sap_SHI27902-RA
138	Sap_SHI28022-RA
138	Sap_SHI27994-RA
138	Sap_SHI28037-RA
1380	Sap_SHI04675-RA
1380	Sap_SHI04677-RA
1381	Sap_SHI17086-RA
1381	Sap_SHI38067-RA
1382	Sap_SHI15153-RA
1384	Sap_SHI10508-RA
1385	Sap_SHI03347-RA
1386	Sap_SHI05723-RA
1386	Sap_SHI05704-RA
1386	Sap_SHI05705-RA
1386	Sap_SHI05707-RA
1388	Sap_SHI17740-RA
1389	Sap_SHI10481-RA
139	Sap_SHI07527-RA
1390	Sap_SHI04314-RA
1391	Sap_SHI24520-RA
1392	Sap_SHI35741-RA
1393	Sap_SHI31865-RA
1393	Sap_SHI31863-RA
1393	Sap_SHI31864-RA
1394	Sap_SHI11668-RA
1394	Sap_SHI11670-RA
1395	Sap_SHI13020-RA
1397	Sap_SHI10169-RA
1397	Sap_SHI10170-RA
1398	Sap_SHI26569-RA
1399	Sap_SHI20006-RA
14	Sap_SHI09859-RA
1400	Sap_SHI09019-RA
1401	Sap_SHI26544-RA
1401	Sap_SHI26554-RA
1401	Sap_SHI22211-RA
1401	Sap_SHI48138-RA
1402	Sap_SHI11174-RA
1403	Sap_SHI00272-RA
1404	Sap_SHI28875-RA
1406	Sap_SHI08576-RA
1407	Sap_SHI06754-RA
1408	Sap_SHI02446-RA
1408	Sap_SHI02445-RA
1409	Sap_SHI14064-RA
1410	Sap_SHI02573-RA
1410	Sap_SHI29591-RA
1411	Sap_SHI13722-RA
1412	Sap_SHI10577-RA
1412	Sap_SHI51501-RA
1415	Sap_SHI24015-RA
1416	Sap_SHI27031-RA
1417	Sap_SHI21120-RA
1418	Sap_SHI08745-RA
1419	Sap_SHI34525-RA
1420	Sap_SHI30162-RA
1421	Sap_SHI07205-RA
1422	Sap_SHI18962-RA
1424	Sap_SHI02582-RA
1425	Sap_SHI18622-RA
1426	Sap_SHI02909-RA
1427	Sap_SHI02828-RA
1429	Sap_SHI13216-RA
143	Sap_SHI20292-RA
1430	Sap_SHI00380-RA
1431	Sap_SHI07945-RA
1432	Sap_SHI48774-RA
1433	Sap_SHI12325-RA
1436	Sap_SHI25243-RA
1438	Sap_SHI17948-RA
1440	Sap_SHI23570-RA
1442	Sap_SHI20462-RA
1442	Sap_SHI30500-RA
1442	Sap_SHI29323-RA
1442	Sap_SHI39231-RA
1442	Sap_SHI23906-RA
1442	Sap_SHI23907-RA
1442	Sap_SHI29326-RA
1442	Sap_SHI30994-RA
1442	Sap_SHI29329-RA
1442	Sap_SHI27567-RA
1443	Sap_SHI00110-RA
1444	Sap_SHI05150-RA
1445	Sap_SHI08112-RA
1447	Sap_SHI10528-RA
1448	Sap_SHI22569-RA
145	Sap_SHI15285-RA
1450	Sap_SHI34070-RA
1451	Sap_SHI22717-RA
1452	Sap_SHI30171-RA
1453	Sap_SHI00410-RA
1453	Sap_SHI00411-RA
1454	Sap_SHI42436-RA
1455	Sap_SHI33812-RA
1456	Sap_SHI23868-RA
1459	Sap_SHI16918-RA
1459	Sap_SHI16914-RA
1459	Sap_SHI16912-RA
146	Sap_SHI30128-RA
1460	Sap_SHI13622-RA
1460	Sap_SHI13621-RA
1461	Sap_SHI18197-RA
1463	Sap_SHI32844-RA
1463	Sap_SHI53821-RA
1464	Sap_SHI18297-RA
1465	Sap_SHI08133-RA
1466	Sap_SHI19225-RA
1467	Sap_SHI18647-RA
1468	Sap_SHI02871-RA
1470	Sap_SHI18042-RA
1471	Sap_SHI31491-RA
1471	Sap_SHI31497-RA
1471	Sap_SHI31495-RA
1471	Sap_SHI31498-RA
1472	Sap_SHI00106-RA
1472	Sap_SHI00105-RA
1472	Sap_SHI00104-RA
1474	Sap_SHI25250-RA
1476	Sap_SHI05258-RA
1478	Sap_SHI04319-RA
1479	Sap_SHI25904-RA
148	Sap_SHI28188-RA
1480	Sap_SHI08043-RA
1480	Sap_SHI30908-RA
1481	Sap_SHI09005-RA
1484	Sap_SHI13285-RA
1485	Sap_SHI02617-RA
1486	Sap_SHI16014-RA
1487	Sap_SHI21330-RA
1488	Sap_SHI19142-RA
1490	Sap_SHI02007-RA
1491	Sap_SHI19166-RA
1492	Sap_SHI35740-RA
1493	Sap_SHI02179-RA
1494	Sap_SHI04550-RA
1497	Sap_SHI00167-RA
1498	Sap_SHI21247-RA
1499	Sap_SHI05442-RA
150	Sap_SHI29177-RA
1502	Sap_SHI29554-RA
1504	Sap_SHI18794-RA
1506	Sap_SHI08509-RA
1507	Sap_SHI03142-RA
1508	Sap_SHI08840-RA
1509	Sap_SHI07961-RA
151	Sap_SHI37433-RA
1510	Sap_SHI26532-RA
1511	Sap_SHI24440-RA
1513	Sap_SHI29120-RA
1514	Sap_SHI32795-RA
1515	Sap_SHI17897-RA
1515	Sap_SHI33146-RA
1516	Sap_SHI14524-RA
1516	Sap_SHI14525-RA
1517	Sap_SHI14956-RA
1518	Sap_SHI10525-RA
1519	Sap_SHI06291-RA
152	Sap_SHI18236-RA
1520	Sap_SHI09836-RA
1522	Sap_SHI02691-RA
1523	Sap_SHI07163-RA
1529	Sap_SHI27368-RA
1531	Sap_SHI18998-RA
1531	Sap_SHI18997-RA
1532	Sap_SHI11339-RA
1533	Sap_SHI18079-RA
1534	Sap_SHI00412-RA
1536	Sap_SHI29789-RA
1537	Sap_SHI08072-RA
1537	Sap_SHI22141-RA
1538	Sap_SHI25272-RA
1539	Sap_SHI08203-RA
1540	Sap_SHI17077-RA
1542	Sap_SHI02380-RA
1543	Sap_SHI09239-RA
1544	Sap_SHI02385-RA
1545	Sap_SHI09111-RA
1546	Sap_SHI04061-RA
1546	Sap_SHI23452-RA
1547	Sap_SHI16392-RA
1548	Sap_SHI24525-RA
1549	Sap_SHI13482-RA
155	Sap_SHI22918-RA
155	Sap_SHI32337-RA
1550	Sap_SHI21338-RA
1550	Sap_SHI07992-RA
1552	Sap_SHI31840-RA
1552	Sap_SHI31839-RA
1553	Sap_SHI40082-RA
1554	Sap_SHI05450-RA
1555	Sap_SHI26617-RA
1557	Sap_SHI01545-RA
1558	Sap_SHI21646-RA
156	Sap_SHI27090-RA
1562	Sap_SHI37242-RA
1562	Sap_SHI37243-RA
1563	Sap_SHI31840-RA
1563	Sap_SHI31839-RA
1564	Sap_SHI08508-RA
1564	Sap_SHI38461-RA
1567	Sap_SHI06282-RA
1567	Sap_SHI06287-RA
1568	Sap_SHI02241-RA
1570	Sap_SHI25789-RA
1571	Sap_SHI26587-RA
1572	Sap_SHI08188-RA
1573	Sap_SHI10103-RA
1574	Sap_SHI29189-RA
1575	Sap_SHI03556-RA
1576	Sap_SHI08773-RA
158	Sap_SHI18652-RA
1580	Sap_SHI03798-RA
1580	Sap_SHI16722-RA
1581	Sap_SHI22949-RA
1582	Sap_SHI17794-RA
1583	Sap_SHI00139-RA
1584	Sap_SHI23890-RA
1585	Sap_SHI32671-RA
1586	Sap_SHI30595-RA
1586	Sap_SHI30587-RA
1587	Sap_SHI00267-RA
1588	Sap_SHI08502-RA
1589	Sap_SHI18684-RA
159	Sap_SHI34005-RA
1590	Sap_SHI03694-RA
1591	Sap_SHI37430-RA
1592	Sap_SHI26951-RA
1594	Sap_SHI03429-RA
1597	Sap_SHI21294-RA
1599	Sap_SHI21257-RA
16	Sap_SHI03792-RA
1603	Sap_SHI07349-RA
1604	Sap_SHI22955-RA
1605	Sap_SHI09661-RA
1606	Sap_SHI04056-RA
161	Sap_SHI35803-RA
1610	Sap_SHI18758-RA
1612	Sap_SHI05798-RA
1613	Sap_SHI08310-RA
1614	Sap_SHI24417-RA
1615	Sap_SHI17054-RA
1616	Sap_SHI13706-RA
1619	Sap_SHI09124-RA
1620	Sap_SHI30240-RA
1621	Sap_SHI13750-RA
1622	Sap_SHI24498-RA
1622	Sap_SHI24499-RA
1624	Sap_SHI16461-RA
1624	Sap_SHI16462-RA
1625	Sap_SHI02727-RA
1626	Sap_SHI24847-RA
1627	Sap_SHI09106-RA
1628	Sap_SHI23560-RA
1629	Sap_SHI18067-RA
163	Sap_SHI09758-RA
163	Sap_SHI09759-RA
1630	Sap_SHI02838-RA
1632	Sap_SHI17894-RA
1633	Sap_SHI12750-RA
1635	Sap_SHI05153-RA
1636	Sap_SHI12626-RA
1637	Sap_SHI14518-RA
1638	Sap_SHI26465-RA
1640	Sap_SHI18202-RA
1641	Sap_SHI09041-RA
1642	Sap_SHI14589-RA
1643	Sap_SHI17270-RA
1644	Sap_SHI18571-RA
1645	Sap_SHI11232-RA
1646	Sap_SHI22589-RA
1647	Sap_SHI18161-RA
1648	Sap_SHI06893-RA
1648	Sap_SHI06892-RA
1649	Sap_SHI02879-RA
165	Sap_SHI25987-RA
1650	Sap_SHI16861-RA
1651	Sap_SHI03354-RA
1652	Sap_SHI07297-RA
1653	Sap_SHI15993-RA
1654	Sap_SHI01022-RA
1655	Sap_SHI00085-RA
1656	Sap_SHI13987-RA
1658	Sap_SHI19763-RA
1658	Sap_SHI19767-RA
1659	Sap_SHI13593-RA
166	Sap_SHI12315-RA
1660	Sap_SHI21298-RA
1660	Sap_SHI21636-RA
1661	Sap_SHI22178-RA
1663	Sap_SHI11668-RA
1663	Sap_SHI11670-RA
1664	Sap_SHI04008-RA
1665	Sap_SHI53281-RA
1666	Sap_SHI04076-RA
1667	Sap_SHI06486-RA
1668	Sap_SHI21261-RA
1669	Sap_SHI06205-RA
1669	Sap_SHI01976-RA
167	Sap_SHI13955-RA
167	Sap_SHI13954-RA
1670	Sap_SHI05801-RA
1671	Sap_SHI11095-RA
1672	Sap_SHI01048-RA
1673	Sap_SHI08329-RA
1675	Sap_SHI43126-RA
1677	Sap_SHI31501-RA
1678	Sap_SHI08726-RA
1679	Sap_SHI30165-RA
1684	Sap_SHI32214-RA
1686	Sap_SHI18963-RA
1687	Sap_SHI09397-RA
1687	Sap_SHI09399-RA
1688	Sap_SHI11343-RA
1689	Sap_SHI18622-RA
169	Sap_SHI04988-RA
169	Sap_SHI04990-RA
169	Sap_SHI04989-RA
1691	Sap_SHI08150-RA
1692	Sap_SHI17371-RA
1692	Sap_SHI17373-RA
1692	Sap_SHI17374-RA
1692	Sap_SHI17378-RA
1693	Sap_SHI09032-RA
1694	Sap_SHI19520-RA
1695	Sap_SHI25061-RA
1696	Sap_SHI24327-RA
1697	Sap_SHI04075-RA
1698	Sap_SHI03530-RA
1699	Sap_SHI18695-RA
1699	Sap_SHI18696-RA
17	Sap_SHI07200-RA
170	Sap_SHI06365-RA
170	Sap_SHI50708-RA
1700	Sap_SHI06634-RA
1701	Sap_SHI07338-RA
1704	Sap_SHI02818-RA
1704	Sap_SHI02817-RA
1705	Sap_SHI03512-RA
1706	Sap_SHI21271-RA
1707	Sap_SHI32600-RA
1708	Sap_SHI28108-RA
1709	Sap_SHI05561-RA
1709	Sap_SHI05559-RA
1709	Sap_SHI05560-RA
1709	Sap_SHI05558-RA
171	Sap_SHI24852-RA
1710	Sap_SHI10290-RA
1711	Sap_SHI00910-RA
1712	Sap_SHI35792-RA
1713	Sap_SHI02734-RA
1715	Sap_SHI28558-RA
1715	Sap_SHI28555-RA
1715	Sap_SHI28554-RA
1718	Sap_SHI09126-RA
1718	Sap_SHI09127-RA
172	Sap_SHI13062-RA
1720	Sap_SHI08927-RA
1721	Sap_SHI20841-RA
1722	Sap_SHI24424-RA
1723	Sap_SHI29904-RA
1723	Sap_SHI29905-RA
1726	Sap_SHI16367-RA
1727	Sap_SHI03519-RA
1729	Sap_SHI21884-RA
173	Sap_SHI11278-RA
1730	Sap_SHI04048-RA
1731	Sap_SHI37394-RA
1732	Sap_SHI16512-RA
1733	Sap_SHI31108-RA
1734	Sap_SHI02578-RA
1734	Sap_SHI53263-RA
1735	Sap_SHI01256-RA
1736	Sap_SHI06964-RA
1737	Sap_SHI09068-RA
1738	Sap_SHI18575-RA
174	Sap_SHI12700-RA
1741	Sap_SHI19984-RA
1742	Sap_SHI04190-RA
1743	Sap_SHI08971-RA
1744	Sap_SHI25240-RA
1745	Sap_SHI13668-RA
1747	Sap_SHI09429-RA
1749	Sap_SHI12655-RA
1752	Sap_SHI28874-RA
1754	Sap_SHI05839-RA
1755	Sap_SHI28844-RA
1756	Sap_SHI00774-RA
1757	Sap_SHI08162-RA
1758	Sap_SHI02976-RA
1758	Sap_SHI02975-RA
1759	Sap_SHI26375-RA
1760	Sap_SHI11382-RA
1761	Sap_SHI08964-RA
1761	Sap_SHI08966-RA
1762	Sap_SHI21210-RA
1763	Sap_SHI18252-RA
1764	Sap_SHI18194-RA
1765	Sap_SHI09317-RA
1766	Sap_SHI16321-RA
1766	Sap_SHI16320-RA
1768	Sap_SHI41289-RA
1769	Sap_SHI03120-RA
1769	Sap_SHI03122-RA
177	Sap_SHI11225-RA
1770	Sap_SHI08683-RA
1771	Sap_SHI02369-RA
1772	Sap_SHI17984-RA
1773	Sap_SHI09372-RA
1774	Sap_SHI26259-RA
1775	Sap_SHI04128-RA
1776	Sap_SHI02814-RA
1778	Sap_SHI00371-RA
1778	Sap_SHI54791-RA
1779	Sap_SHI17990-RA
178	Sap_SHI24851-RA
178	Sap_SHI24850-RA
1780	Sap_SHI02763-RA
1781	Sap_SHI18318-RA
1782	Sap_SHI10272-RA
1783	Sap_SHI13084-RA
1785	Sap_SHI33809-RA
1786	Sap_SHI02357-RA
1787	Sap_SHI17486-RA
1787	Sap_SHI17482-RA
1788	Sap_SHI29051-RA
1789	Sap_SHI06165-RA
179	Sap_SHI18713-RA
179	Sap_SHI18712-RA
1791	Sap_SHI13018-RA
1793	Sap_SHI21353-RA
1794	Sap_SHI00400-RA
1795	Sap_SHI24219-RA
1797	Sap_SHI08268-RA
1799	Sap_SHI00368-RA
1802	Sap_SHI24193-RA
1803	Sap_SHI05444-RA
1805	Sap_SHI10895-RA
1806	Sap_SHI17281-RA
1807	Sap_SHI01561-RA
1810	Sap_SHI04318-RA
1811	Sap_SHI08012-RA
1812	Sap_SHI11209-RA
1815	Sap_SHI22870-RA
1818	Sap_SHI00359-RA
1819	Sap_SHI06268-RA
182	Sap_SHI15490-RA
1822	Sap_SHI17990-RA
1823	Sap_SHI19947-RA
1823	Sap_SHI37044-RA
1823	Sap_SHI35581-RA
1823	Sap_SHI52252-RA
1823	Sap_SHI54924-RA
1823	Sap_SHI23195-RA
1823	Sap_SHI04213-RA
1823	Sap_SHI17657-RA
1824	Sap_SHI35746-RA
1824	Sap_SHI35747-RA
1824	Sap_SHI24886-RA
1825	Sap_SHI17231-RA
1826	Sap_SHI05329-RA
1827	Sap_SHI19625-RA
1828	Sap_SHI14916-RA
1829	Sap_SHI12840-RA
183	Sap_SHI11615-RA
1830	Sap_SHI03860-RA
1831	Sap_SHI04857-RA
1832	Sap_SHI26632-RA
1833	Sap_SHI32982-RA
1834	Sap_SHI05858-RA
1835	Sap_SHI08370-RA
1836	Sap_SHI18562-RA
1837	Sap_SHI26283-RA
1839	Sap_SHI26778-RA
1839	Sap_SHI26811-RA
184	Sap_SHI30531-RA
1840	Sap_SHI00189-RA
1843	Sap_SHI07002-RA
1844	Sap_SHI29133-RA
1846	Sap_SHI18483-RA
1849	Sap_SHI10060-RA
185	Sap_SHI33154-RA
185	Sap_SHI33158-RA
1850	Sap_SHI21056-RA
1850	Sap_SHI21058-RA
